County,TotalPrecipitation_inches,WaterYear,x_coord,y_coord
Tehama,52.32,1967,-121.6762342,40.18469437
Tehama,28.58,1968,-121.6762342,40.18469437
Tehama,57.55,1969,-121.6762342,40.18469437
Tehama,55.34,1970,-121.6762342,40.18469437
Tehama,46.59,1971,-121.6762342,40.18469437
Tehama,28.71,1972,-121.6762342,40.18469437
Tehama,49.93,1973,-121.6762342,40.18469437
Tehama,66.49,1974,-121.6762342,40.18469437
Tehama,42.82,1975,-121.6762342,40.18469437
Tehama,26.9,1976,-121.6762342,40.18469437
Tehama,16.87,1977,-121.6762342,40.18469437
Tehama,63.37,1978,-121.6762342,40.18469437
Tehama,30.66,1979,-121.6762342,40.18469437
Tehama,53.65,1980,-121.6762342,40.18469437
Tehama,35.05,1981,-121.6762342,40.18469437
Tehama,61.75,1982,-121.6762342,40.18469437
Tehama,74.95,1983,-121.6762342,40.18469437
Tehama,47.95,1984,-121.6762342,40.18469437
Tehama,29.5,1985,-121.6762342,40.18469437
Tehama,59.02,1986,-121.6762342,40.18469437
Tehama,33.48,1987,-121.6762342,40.18469437
Tehama,37.0,1988,-121.6762342,40.18469437
Tehama,41.8,1989,-121.6762342,40.18469437
Tehama,39.05,1990,-121.6762342,40.18469437
Tehama,30.25,1991,-121.6762342,40.18469437
Tehama,37.15,1992,-121.6762342,40.18469437
Tehama,57.65,1993,-121.6762342,40.18469437
Tehama,30.35,1994,-121.6762342,40.18469437
Tehama,77.4,1995,-121.6762342,40.18469437
Tehama,53.8,1996,-121.6762342,40.18469437
Tehama,57.75,1997,-121.6762342,40.18469437
Tehama,74.9,1998,-121.6762342,40.18469437
Tehama,54.45,1999,-121.6762342,40.18469437
Tehama,45.4,2000,-121.6762342,40.18469437
Tehama,24.95,2001,-121.6762342,40.18469437
Tehama,35.6,2002,-121.6762342,40.18469437
Tehama,43.45,2003,-121.6762342,40.18469437
Tehama,32.95,2004,-121.6762342,40.18469437
Tehama,36.65,2005,-121.6762342,40.18469437
Tehama,61.4,2006,-121.6762342,40.18469437
Tehama,49.18,2007,-121.6762342,40.18469437
Tehama,28.09,2008,-121.6762342,40.18469437
Tehama,38.05,2009,-121.6762342,40.18469437
Tehama,47.48,2010,-121.6762342,40.18469437
Tehama,58.6,2011,-121.6762342,40.18469437
Tehama,33.23,2012,-121.6762342,40.18469437
Tehama,35.99,2013,-121.6762342,40.18469437
Tehama,25.64,2014,-121.6762342,40.18469437
Tehama,29.43,2015,-121.6762342,40.18469437
Tehama,50.54,2016,-121.6762342,40.18469437
Tehama,68.88,2017,-121.6762342,40.18469437
Tehama,38.14,2018,-121.6762342,40.18469437
Tehama,58.82,2019,-121.6762342,40.18469437
Tehama,24.99,2020,-121.6762342,40.18469437
Tehama,36.776666666666664,2021,-121.6762342,40.18469437
Tehama,48.56333333333333,2022,-121.6762342,40.18469437
Tehama,60.35,2023,-121.6762342,40.18469437
Siskiyou,34.86,1947,-121.6164207,41.58738047
Siskiyou,49.31,1948,-121.6164207,41.58738047
Siskiyou,25.15,1949,-121.6164207,41.58738047
Siskiyou,31.3,1950,-121.6164207,41.58738047
Siskiyou,47.21,1951,-121.6164207,41.58738047
Siskiyou,53.83,1952,-121.6164207,41.58738047
Siskiyou,44.06,1953,-121.6164207,41.58738047
Siskiyou,45.59,1954,-121.6164207,41.58738047
Siskiyou,53.455,1955,-121.6164207,41.58738047
Siskiyou,61.32,1956,-121.6164207,41.58738047
Siskiyou,41.5,1957,-121.6164207,41.58738047
Siskiyou,60.9,1958,-121.6164207,41.58738047
Siskiyou,39.65,1959,-121.6164207,41.58738047
Siskiyou,36.57,1960,-121.6164207,41.58738047
Siskiyou,42.77,1961,-121.6164207,41.58738047
Siskiyou,43.89,1962,-121.6164207,41.58738047
Siskiyou,67.0,1963,-121.6164207,41.58738047
Siskiyou,37.5,1964,-121.6164207,41.58738047
Siskiyou,56.9,1965,-121.6164207,41.58738047
Siskiyou,39.2,1966,-121.6164207,41.58738047
Siskiyou,60.3,1967,-121.6164207,41.58738047
Siskiyou,37.19,1968,-121.6164207,41.58738047
Siskiyou,52.13,1969,-121.6164207,41.58738047
Siskiyou,51.49,1970,-121.6164207,41.58738047
Siskiyou,52.63,1971,-121.6164207,41.58738047
Siskiyou,44.08,1972,-121.6164207,41.58738047
Siskiyou,41.57,1973,-121.6164207,41.58738047
Siskiyou,83.27,1974,-121.6164207,41.58738047
Siskiyou,43.25,1975,-121.6164207,41.58738047
Siskiyou,35.57,1976,-121.6164207,41.58738047
Siskiyou,21.13,1977,-121.6164207,41.58738047
Siskiyou,59.04,1978,-121.6164207,41.58738047
Siskiyou,33.25,1979,-121.6164207,41.58738047
Siskiyou,44.55,1980,-121.6164207,41.58738047
Siskiyou,35.8,1981,-121.6164207,41.58738047
Siskiyou,75.45,1982,-121.6164207,41.58738047
Siskiyou,61.645,1983,-121.6164207,41.58738047
Siskiyou,47.84,1984,-121.6164207,41.58738047
Siskiyou,32.9,1985,-121.6164207,41.58738047
Siskiyou,56.68,1986,-121.6164207,41.58738047
Siskiyou,34.73,1987,-121.6164207,41.58738047
Siskiyou,39.55,1988,-121.6164207,41.58738047
Siskiyou,40.3,1989,-121.6164207,41.58738047
Siskiyou,42.05,1990,-121.6164207,41.58738047
Siskiyou,31.95,1991,-121.6164207,41.58738047
Siskiyou,28.63,1992,-121.6164207,41.58738047
Siskiyou,66.61,1993,-121.6164207,41.58738047
Siskiyou,31.87,1994,-121.6164207,41.58738047
Siskiyou,59.02,1995,-121.6164207,41.58738047
Siskiyou,54.55,1996,-121.6164207,41.58738047
Siskiyou,55.35,1997,-121.6164207,41.58738047
Siskiyou,78.09,1998,-121.6164207,41.58738047
Siskiyou,39.1,1999,-121.6164207,41.58738047
Siskiyou,44.25,2000,-121.6164207,41.58738047
Siskiyou,15.15,2001,-121.6164207,41.58738047
Siskiyou,33.75,2002,-121.6164207,41.58738047
Siskiyou,42.26,2003,-121.6164207,41.58738047
Siskiyou,37.65,2004,-121.6164207,41.58738047
Siskiyou,23.7,2005,-121.6164207,41.58738047
Siskiyou,34.8,2006,-121.6164207,41.58738047
Siskiyou,40.9,2007,-121.6164207,41.58738047
Siskiyou,19.17,2008,-121.6164207,41.58738047
Siskiyou,40.25,2009,-121.6164207,41.58738047
Siskiyou,42.45,2010,-121.6164207,41.58738047
Siskiyou,51.32,2011,-121.6164207,41.58738047
Siskiyou,31.06,2012,-121.6164207,41.58738047
Siskiyou,36.18,2013,-121.6164207,41.58738047
Siskiyou,20.14,2014,-121.6164207,41.58738047
Siskiyou,27.32,2015,-121.6164207,41.58738047
Siskiyou,38.81,2016,-121.6164207,41.58738047
Siskiyou,53.34,2017,-121.6164207,41.58738047
Siskiyou,26.47,2018,-121.6164207,41.58738047
Siskiyou,29.75,2019,-121.6164207,41.58738047
Siskiyou,25.04,2020,-121.6164207,41.58738047
Siskiyou,18.72,2021,-121.6164207,41.58738047
Siskiyou,24.65,2022,-121.6164207,41.58738047
Siskiyou,17.93,2023,-121.6164207,41.58738047
Plumas,55.15,1965,-120.8800745,40.04104651
Plumas,33.8,1966,-120.8800745,40.04104651
Plumas,59.04,1967,-120.8800745,40.04104651
Plumas,41.78,1968,-120.8800745,40.04104651
Plumas,63.8,1969,-120.8800745,40.04104651
Plumas,55.16,1970,-120.8800745,40.04104651
Plumas,63.15,1971,-120.8800745,40.04104651
Plumas,48.11,1972,-120.8800745,40.04104651
Plumas,49.24,1973,-120.8800745,40.04104651
Plumas,68.84,1974,-120.8800745,40.04104651
Plumas,56.29,1975,-120.8800745,40.04104651
Plumas,25.53,1976,-120.8800745,40.04104651
Plumas,20.42,1977,-120.8800745,40.04104651
Plumas,65.67,1978,-120.8800745,40.04104651
Plumas,43.39,1979,-120.8800745,40.04104651
Plumas,58.27,1980,-120.8800745,40.04104651
Plumas,35.46,1981,-120.8800745,40.04104651
Plumas,74.68,1982,-120.8800745,40.04104651
Plumas,83.73,1983,-120.8800745,40.04104651
Plumas,50.29,1984,-120.8800745,40.04104651
Plumas,35.32,1985,-120.8800745,40.04104651
Plumas,57.59,1986,-120.8800745,40.04104651
Plumas,32.59,1987,-120.8800745,40.04104651
Plumas,29.09,1988,-120.8800745,40.04104651
Plumas,45.73,1989,-120.8800745,40.04104651
Plumas,39.79,1990,-120.8800745,40.04104651
Plumas,39.13,1991,-120.8800745,40.04104651
Plumas,29.25,1992,-120.8800745,40.04104651
Plumas,66.58,1993,-120.8800745,40.04104651
Plumas,30.66,1994,-120.8800745,40.04104651
Plumas,85.24,1995,-120.8800745,40.04104651
Plumas,53.65,1996,-120.8800745,40.04104651
Plumas,59.6,1997,-120.8800745,40.04104651
Plumas,70.38,1998,-120.8800745,40.04104651
Plumas,50.05,1999,-120.8800745,40.04104651
Plumas,48.05,2000,-120.8800745,40.04104651
Plumas,29.9,2001,-120.8800745,40.04104651
Plumas,37.95,2002,-120.8800745,40.04104651
Plumas,47.15,2003,-120.8800745,40.04104651
Plumas,45.65,2004,-120.8800745,40.04104651
Plumas,52.45,2005,-120.8800745,40.04104651
Plumas,66.65,2006,-120.8800745,40.04104651
Plumas,37.12,2007,-120.8800745,40.04104651
Plumas,34.76,2008,-120.8800745,40.04104651
Plumas,43.4,2009,-120.8800745,40.04104651
Plumas,44.57,2010,-120.8800745,40.04104651
Plumas,73.15,2011,-120.8800745,40.04104651
Plumas,35.8,2012,-120.8800745,40.04104651
Plumas,39.4,2013,-120.8800745,40.04104651
Plumas,25.77,2014,-120.8800745,40.04104651
Plumas,29.39,2015,-120.8800745,40.04104651
Plumas,51.42,2016,-120.8800745,40.04104651
Plumas,78.78,2017,-120.8800745,40.04104651
Plumas,40.02,2018,-120.8800745,40.04104651
Plumas,61.04,2019,-120.8800745,40.04104651
Plumas,34.82,2020,-120.8800745,40.04104651
Plumas,48.56666666666667,2021,-120.8800745,40.04104651
Plumas,62.31333333333333,2022,-120.8800745,40.04104651
Plumas,76.06,2023,-120.8800745,40.04104651
Siskiyou,63.64,1948,-122.2339878,41.36229015
Siskiyou,51.16,1949,-122.2339878,41.36229015
Siskiyou,51.19,1950,-122.2339878,41.36229015
Siskiyou,65.94,1951,-122.2339878,41.36229015
Siskiyou,84.21,1952,-122.2339878,41.36229015
Siskiyou,73.94,1953,-122.2339878,41.36229015
Siskiyou,67.84,1954,-122.2339878,41.36229015
Siskiyou,44.5,1955,-122.2339878,41.36229015
Siskiyou,87.5,1956,-122.2339878,41.36229015
Siskiyou,61.0,1957,-122.2339878,41.36229015
Siskiyou,110.98,1958,-122.2339878,41.36229015
Siskiyou,60.7,1959,-122.2339878,41.36229015
Siskiyou,46.05,1960,-122.2339878,41.36229015
Siskiyou,68.4,1961,-122.2339878,41.36229015
Siskiyou,49.77,1962,-122.2339878,41.36229015
Siskiyou,95.6,1963,-122.2339878,41.36229015
Siskiyou,49.24,1964,-122.2339878,41.36229015
Siskiyou,66.27,1965,-122.2339878,41.36229015
Siskiyou,66.6,1966,-122.2339878,41.36229015
Siskiyou,83.23,1967,-122.2339878,41.36229015
Siskiyou,50.33,1968,-122.2339878,41.36229015
Siskiyou,77.05,1969,-122.2339878,41.36229015
Siskiyou,65.09,1970,-122.2339878,41.36229015
Siskiyou,74.38,1971,-122.2339878,41.36229015
Siskiyou,56.04,1972,-122.2339878,41.36229015
Siskiyou,64.18,1973,-122.2339878,41.36229015
Siskiyou,96.65,1974,-122.2339878,41.36229015
Siskiyou,67.34,1975,-122.2339878,41.36229015
Siskiyou,45.64,1976,-122.2339878,41.36229015
Siskiyou,23.94,1977,-122.2339878,41.36229015
Siskiyou,113.09,1978,-122.2339878,41.36229015
Siskiyou,49.8,1979,-122.2339878,41.36229015
Siskiyou,67.9,1980,-122.2339878,41.36229015
Siskiyou,53.35,1981,-122.2339878,41.36229015
Siskiyou,86.8,1982,-122.2339878,41.36229015
Siskiyou,136.85,1983,-122.2339878,41.36229015
Siskiyou,68.7,1984,-122.2339878,41.36229015
Siskiyou,45.83,1985,-122.2339878,41.36229015
Siskiyou,74.48,1986,-122.2339878,41.36229015
Siskiyou,51.9,1987,-122.2339878,41.36229015
Siskiyou,66.0,1988,-122.2339878,41.36229015
Siskiyou,58.3,1989,-122.2339878,41.36229015
Siskiyou,49.85,1990,-122.2339878,41.36229015
Siskiyou,41.93,1991,-122.2339878,41.36229015
Siskiyou,55.31,1992,-122.2339878,41.36229015
Siskiyou,80.04,1993,-122.2339878,41.36229015
Siskiyou,40.49,1994,-122.2339878,41.36229015
Siskiyou,95.92,1995,-122.2339878,41.36229015
Siskiyou,67.36,1996,-122.2339878,41.36229015
Siskiyou,75.45,1997,-122.2339878,41.36229015
Siskiyou,100.25,1998,-122.2339878,41.36229015
Siskiyou,54.8,1999,-122.2339878,41.36229015
Siskiyou,69.55,2000,-122.2339878,41.36229015
Siskiyou,45.6,2001,-122.2339878,41.36229015
Siskiyou,55.8,2002,-122.2339878,41.36229015
Siskiyou,74.5,2003,-122.2339878,41.36229015
Siskiyou,66.25,2004,-122.2339878,41.36229015
Siskiyou,78.7,2005,-122.2339878,41.36229015
Siskiyou,78.8,2006,-122.2339878,41.36229015
Siskiyou,49.62,2007,-122.2339878,41.36229015
Siskiyou,44.16,2008,-122.2339878,41.36229015
Siskiyou,43.75,2009,-122.2339878,41.36229015
Siskiyou,69.19,2010,-122.2339878,41.36229015
Siskiyou,79.98,2011,-122.2339878,41.36229015
Siskiyou,52.56,2012,-122.2339878,41.36229015
Siskiyou,57.72,2013,-122.2339878,41.36229015
Siskiyou,22.51,2014,-122.2339878,41.36229015
Siskiyou,51.91,2015,-122.2339878,41.36229015
Siskiyou,68.75,2016,-122.2339878,41.36229015
Siskiyou,105.55,2017,-122.2339878,41.36229015
Siskiyou,35.04,2018,-122.2339878,41.36229015
Siskiyou,71.39,2019,-122.2339878,41.36229015
Siskiyou,29.27,2020,-122.2339878,41.36229015
Siskiyou,20.81,2021,-122.2339878,41.36229015
Siskiyou,38.71,2022,-122.2339878,41.36229015
Siskiyou,103.44,2023,-122.2339878,41.36229015
Trinity,40.46,1947,-122.5252501,41.19790746
Trinity,61.68,1948,-122.5252501,41.19790746
Trinity,42.86,1949,-122.5252501,41.19790746
Trinity,33.4,1950,-122.5252501,41.19790746
Trinity,56.61,1951,-122.5252501,41.19790746
Trinity,58.75,1952,-122.5252501,41.19790746
Trinity,67.63,1953,-122.5252501,41.19790746
Trinity,67.8,1954,-122.5252501,41.19790746
Trinity,31.3,1955,-122.5252501,41.19790746
Trinity,77.05,1956,-122.5252501,41.19790746
Trinity,50.21,1957,-122.5252501,41.19790746
Trinity,94.85,1958,-122.5252501,41.19790746
Trinity,45.65,1959,-122.5252501,41.19790746
Trinity,54.15,1960,-122.5252501,41.19790746
Trinity,56.6,1961,-122.5252501,41.19790746
Trinity,50.71,1962,-122.5252501,41.19790746
Trinity,68.91,1963,-122.5252501,41.19790746
Trinity,40.68,1964,-122.5252501,41.19790746
Trinity,63.52,1965,-122.5252501,41.19790746
Trinity,57.09,1966,-122.5252501,41.19790746
Trinity,70.54,1967,-122.5252501,41.19790746
Trinity,49.2,1968,-122.5252501,41.19790746
Trinity,72.66,1969,-122.5252501,41.19790746
Trinity,65.37,1970,-122.5252501,41.19790746
Trinity,69.23,1971,-122.5252501,41.19790746
Trinity,54.4,1972,-122.5252501,41.19790746
Trinity,55.44,1973,-122.5252501,41.19790746
Trinity,102.16,1974,-122.5252501,41.19790746
Trinity,72.47,1975,-122.5252501,41.19790746
Trinity,41.64,1976,-122.5252501,41.19790746
Trinity,22.34,1977,-122.5252501,41.19790746
Trinity,78.77,1978,-122.5252501,41.19790746
Trinity,40.75,1979,-122.5252501,41.19790746
Trinity,65.8,1980,-122.5252501,41.19790746
Trinity,44.3,1981,-122.5252501,41.19790746
Trinity,81.65,1982,-122.5252501,41.19790746
Trinity,93.83,1983,-122.5252501,41.19790746
Trinity,58.25,1984,-122.5252501,41.19790746
Trinity,41.8,1985,-122.5252501,41.19790746
Trinity,70.37,1986,-122.5252501,41.19790746
Trinity,49.88,1987,-122.5252501,41.19790746
Trinity,49.35,1988,-122.5252501,41.19790746
Trinity,51.0,1989,-122.5252501,41.19790746
Trinity,37.9,1990,-122.5252501,41.19790746
Trinity,33.02,1991,-122.5252501,41.19790746
Trinity,47.6,1992,-122.5252501,41.19790746
Trinity,76.67,1993,-122.5252501,41.19790746
Trinity,46.33,1994,-122.5252501,41.19790746
Trinity,81.0,1995,-122.5252501,41.19790746
Trinity,70.4,1996,-122.5252501,41.19790746
Trinity,62.55,1997,-122.5252501,41.19790746
Trinity,90.65,1998,-122.5252501,41.19790746
Trinity,48.4,1999,-122.5252501,41.19790746
Trinity,43.95,2000,-122.5252501,41.19790746
Trinity,26.8,2001,-122.5252501,41.19790746
Trinity,54.85,2002,-122.5252501,41.19790746
Trinity,56.2,2003,-122.5252501,41.19790746
Trinity,54.55,2004,-122.5252501,41.19790746
Trinity,74.9,2005,-122.5252501,41.19790746
Trinity,85.25,2006,-122.5252501,41.19790746
Trinity,40.13,2007,-122.5252501,41.19790746
Trinity,49.05,2008,-122.5252501,41.19790746
Trinity,46.65,2009,-122.5252501,41.19790746
Trinity,66.66,2010,-122.5252501,41.19790746
Trinity,79.78,2011,-122.5252501,41.19790746
Trinity,48.32,2012,-122.5252501,41.19790746
Trinity,50.49,2013,-122.5252501,41.19790746
Trinity,30.55,2014,-122.5252501,41.19790746
Trinity,49.88,2015,-122.5252501,41.19790746
Trinity,67.66,2016,-122.5252501,41.19790746
Trinity,90.41,2017,-122.5252501,41.19790746
Trinity,38.67,2018,-122.5252501,41.19790746
Trinity,68.82,2019,-122.5252501,41.19790746
Trinity,35.52,2020,-122.5252501,41.19790746
Trinity,34.38,2021,-122.5252501,41.19790746
Trinity,41.39,2022,-122.5252501,41.19790746
Trinity,66.96,2023,-122.5252501,41.19790746
Plumas,55.73,1960,-120.884227,39.79926234
Plumas,43.58,1961,-120.884227,39.79926234
Plumas,48.1,1962,-120.884227,39.79926234
Plumas,78.66,1963,-120.884227,39.79926234
Plumas,45.19,1964,-120.884227,39.79926234
Plumas,77.15,1965,-120.884227,39.79926234
Plumas,46.43,1966,-120.884227,39.79926234
Plumas,78.45,1967,-120.884227,39.79926234
Plumas,51.22,1968,-120.884227,39.79926234
Plumas,83.01,1969,-120.884227,39.79926234
Plumas,74.39,1970,-120.884227,39.79926234
Plumas,67.99,1971,-120.884227,39.79926234
Plumas,50.87,1972,-120.884227,39.79926234
Plumas,65.44,1973,-120.884227,39.79926234
Plumas,99.38,1974,-120.884227,39.79926234
Plumas,58.66,1975,-120.884227,39.79926234
Plumas,37.11,1976,-120.884227,39.79926234
Plumas,25.02,1977,-120.884227,39.79926234
Plumas,82.66,1978,-120.884227,39.79926234
Plumas,52.41,1979,-120.884227,39.79926234
Plumas,72.53,1980,-120.884227,39.79926234
Plumas,45.38,1981,-120.884227,39.79926234
Plumas,107.97,1982,-120.884227,39.79926234
Plumas,121.35,1983,-120.884227,39.79926234
Plumas,70.63,1984,-120.884227,39.79926234
Plumas,39.48,1985,-120.884227,39.79926234
Plumas,76.65,1986,-120.884227,39.79926234
Plumas,41.72,1987,-120.884227,39.79926234
Plumas,40.37,1988,-120.884227,39.79926234
Plumas,59.91,1989,-120.884227,39.79926234
Plumas,46.7,1990,-120.884227,39.79926234
Plumas,42.05,1991,-120.884227,39.79926234
Plumas,35.2,1992,-120.884227,39.79926234
Plumas,67.55,1993,-120.884227,39.79926234
Plumas,37.35,1994,-120.884227,39.79926234
Plumas,101.4,1995,-120.884227,39.79926234
Plumas,64.83,1996,-120.884227,39.79926234
Plumas,66.81,1997,-120.884227,39.79926234
Plumas,68.6,1998,-120.884227,39.79926234
Plumas,21.4,1999,-120.884227,39.79926234
Plumas,32.2,2000,-120.884227,39.79926234
Plumas,34.9,2001,-120.884227,39.79926234
Plumas,44.6,2002,-120.884227,39.79926234
Plumas,57.2,2003,-120.884227,39.79926234
Plumas,50.5,2004,-120.884227,39.79926234
Plumas,65.4,2005,-120.884227,39.79926234
Plumas,84.6,2006,-120.884227,39.79926234
Plumas,40.61,2007,-120.884227,39.79926234
Plumas,20.46,2008,-120.884227,39.79926234
Plumas,56.35,2009,-120.884227,39.79926234
Plumas,47.8,2010,-120.884227,39.79926234
Plumas,109.67,2011,-120.884227,39.79926234
Plumas,39.69,2012,-120.884227,39.79926234
Plumas,47.96,2013,-120.884227,39.79926234
Plumas,28.33,2014,-120.884227,39.79926234
Plumas,40.0,2015,-120.884227,39.79926234
Plumas,55.63,2016,-120.884227,39.79926234
Plumas,92.71,2017,-120.884227,39.79926234
Plumas,45.99,2018,-120.884227,39.79926234
Plumas,59.95,2019,-120.884227,39.79926234
Plumas,34.16,2020,-120.884227,39.79926234
Plumas,20.61,2021,-120.884227,39.79926234
Plumas,42.51,2022,-120.884227,39.79926234
Plumas,60.66,2023,-120.884227,39.79926234
Modoc,39.855,1959,-120.1985287,41.19019272
Modoc,19.05,1960,-120.1985287,41.19019272
Modoc,17.7,1961,-120.1985287,41.19019272
Modoc,21.07,1962,-120.1985287,41.19019272
Modoc,28.44,1963,-120.1985287,41.19019272
Modoc,26.29,1964,-120.1985287,41.19019272
Modoc,27.22,1965,-120.1985287,41.19019272
Modoc,16.8,1966,-120.1985287,41.19019272
Modoc,29.87,1967,-120.1985287,41.19019272
Modoc,20.27,1968,-120.1985287,41.19019272
Modoc,33.85,1969,-120.1985287,41.19019272
Modoc,18.29,1970,-120.1985287,41.19019272
Modoc,38.09,1971,-120.1985287,41.19019272
Modoc,32.14,1972,-120.1985287,41.19019272
Modoc,27.68,1973,-120.1985287,41.19019272
Modoc,32.55,1974,-120.1985287,41.19019272
Modoc,34.67,1975,-120.1985287,41.19019272
Modoc,28.71,1976,-120.1985287,41.19019272
Modoc,19.06,1977,-120.1985287,41.19019272
Modoc,31.31,1978,-120.1985287,41.19019272
Modoc,24.49,1979,-120.1985287,41.19019272
Modoc,33.35,1980,-120.1985287,41.19019272
Modoc,24.05,1981,-120.1985287,41.19019272
Modoc,37.1,1982,-120.1985287,41.19019272
Modoc,38.79,1983,-120.1985287,41.19019272
Modoc,42.45,1984,-120.1985287,41.19019272
Modoc,26.69,1985,-120.1985287,41.19019272
Modoc,33.98,1986,-120.1985287,41.19019272
Modoc,23.5,1987,-120.1985287,41.19019272
Modoc,23.9,1988,-120.1985287,41.19019272
Modoc,28.9,1989,-120.1985287,41.19019272
Modoc,23.3,1990,-120.1985287,41.19019272
Modoc,25.0,1991,-120.1985287,41.19019272
Modoc,16.58,1992,-120.1985287,41.19019272
Modoc,37.69,1993,-120.1985287,41.19019272
Modoc,23.48,1994,-120.1985287,41.19019272
Modoc,39.35,1995,-120.1985287,41.19019272
Modoc,34.75,1996,-120.1985287,41.19019272
Modoc,30.8,1997,-120.1985287,41.19019272
Modoc,53.65,1998,-120.1985287,41.19019272
Modoc,31.0,1999,-120.1985287,41.19019272
Modoc,20.75,2000,-120.1985287,41.19019272
Modoc,19.95,2001,-120.1985287,41.19019272
Modoc,23.55,2002,-120.1985287,41.19019272
Modoc,27.46,2003,-120.1985287,41.19019272
Modoc,26.15,2004,-120.1985287,41.19019272
Modoc,30.45,2005,-120.1985287,41.19019272
Modoc,33.05,2006,-120.1985287,41.19019272
Modoc,22.17,2007,-120.1985287,41.19019272
Modoc,26.78,2008,-120.1985287,41.19019272
Modoc,26.02,2009,-120.1985287,41.19019272
Modoc,23.17,2010,-120.1985287,41.19019272
Modoc,38.92,2011,-120.1985287,41.19019272
Modoc,18.07,2012,-120.1985287,41.19019272
Modoc,24.11,2013,-120.1985287,41.19019272
Modoc,21.44,2014,-120.1985287,41.19019272
Modoc,24.37,2015,-120.1985287,41.19019272
Modoc,32.96,2016,-120.1985287,41.19019272
Modoc,35.64,2017,-120.1985287,41.19019272
Modoc,25.38,2018,-120.1985287,41.19019272
Modoc,30.57,2019,-120.1985287,41.19019272
Modoc,22.22,2020,-120.1985287,41.19019272
Modoc,17.18,2021,-120.1985287,41.19019272
Modoc,26.01,2022,-120.1985287,41.19019272
Modoc,29.8,2023,-120.1985287,41.19019272
Modoc,16.43,1959,-120.2463232,41.45416399
Modoc,19.87,1960,-120.2463232,41.45416399
Modoc,19.634999999999998,1961,-120.2463232,41.45416399
Modoc,19.4,1962,-120.2463232,41.45416399
Modoc,31.35,1963,-120.2463232,41.45416399
Modoc,25.17,1964,-120.2463232,41.45416399
Modoc,26.77,1965,-120.2463232,41.45416399
Modoc,18.15,1966,-120.2463232,41.45416399
Modoc,29.95,1967,-120.2463232,41.45416399
Modoc,23.41,1968,-120.2463232,41.45416399
Modoc,32.39,1969,-120.2463232,41.45416399
Modoc,28.46,1970,-120.2463232,41.45416399
Modoc,40.91,1971,-120.2463232,41.45416399
Modoc,32.64,1972,-120.2463232,41.45416399
Modoc,26.14,1973,-120.2463232,41.45416399
Modoc,29.41,1974,-120.2463232,41.45416399
Modoc,35.91,1975,-120.2463232,41.45416399
Modoc,29.51,1976,-120.2463232,41.45416399
Modoc,18.99,1977,-120.2463232,41.45416399
Modoc,31.88,1978,-120.2463232,41.45416399
Modoc,25.9,1979,-120.2463232,41.45416399
Modoc,35.55,1980,-120.2463232,41.45416399
Modoc,22.75,1981,-120.2463232,41.45416399
Modoc,35.8,1982,-120.2463232,41.45416399
Modoc,37.05,1983,-120.2463232,41.45416399
Modoc,40.99,1984,-120.2463232,41.45416399
Modoc,27.27,1985,-120.2463232,41.45416399
Modoc,33.53,1986,-120.2463232,41.45416399
Modoc,21.95,1987,-120.2463232,41.45416399
Modoc,25.15,1988,-120.2463232,41.45416399
Modoc,30.55,1989,-120.2463232,41.45416399
Modoc,18.4,1990,-120.2463232,41.45416399
Modoc,29.76,1991,-120.2463232,41.45416399
Modoc,16.0,1992,-120.2463232,41.45416399
Modoc,40.5,1993,-120.2463232,41.45416399
Modoc,26.84,1994,-120.2463232,41.45416399
Modoc,37.85,1995,-120.2463232,41.45416399
Modoc,34.1,1996,-120.2463232,41.45416399
Modoc,33.5,1997,-120.2463232,41.45416399
Modoc,37.65,1998,-120.2463232,41.45416399
Modoc,31.8,1999,-120.2463232,41.45416399
Modoc,19.4,2000,-120.2463232,41.45416399
Modoc,17.56,2001,-120.2463232,41.45416399
Modoc,25.15,2002,-120.2463232,41.45416399
Modoc,15.9,2003,-120.2463232,41.45416399
Modoc,25.95,2004,-120.2463232,41.45416399
Modoc,30.34,2005,-120.2463232,41.45416399
Modoc,33.1,2006,-120.2463232,41.45416399
Modoc,23.27,2007,-120.2463232,41.45416399
Modoc,29.92,2008,-120.2463232,41.45416399
Modoc,24.22,2009,-120.2463232,41.45416399
Modoc,24.27,2010,-120.2463232,41.45416399
Modoc,39.01,2011,-120.2463232,41.45416399
Modoc,18.64,2012,-120.2463232,41.45416399
Modoc,24.3,2013,-120.2463232,41.45416399
Modoc,22.03,2014,-120.2463232,41.45416399
Modoc,25.26,2015,-120.2463232,41.45416399
Modoc,33.53,2016,-120.2463232,41.45416399
Modoc,35.28,2017,-120.2463232,41.45416399
Modoc,25.93,2018,-120.2463232,41.45416399
Modoc,31.43,2019,-120.2463232,41.45416399
Modoc,24.43,2020,-120.2463232,41.45416399
Modoc,22.44,2021,-120.2463232,41.45416399
Modoc,26.61,2022,-120.2463232,41.45416399
Modoc,31.45,2023,-120.2463232,41.45416399
Glen,48.3,1961,-122.8578731,39.73542903
Glen,49.04,1962,-122.8578731,39.73542903
Glen,54.24,1963,-122.8578731,39.73542903
Glen,45.55,1964,-122.8578731,39.73542903
Glen,93.25,1965,-122.8578731,39.73542903
Glen,46.45,1966,-122.8578731,39.73542903
Glen,66.24,1967,-122.8578731,39.73542903
Glen,50.66,1968,-122.8578731,39.73542903
